testNo ,repeatNo, agentNo, agentID, agentType, agentTypeNo, x, y, z, yaw, vel_x, vel_y, vel_z, speed, time, sim_time, fps
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 2.400, 2168.186, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.002, 169.401, 7.429, 2.705, -0.000, 0.000, 0.000, 0.000, 2.400, 2168.186, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -368.023, 209.629, 7.428, -0.487, 2.056, -1.720, -0.000, 2.680, 2.500, 2168.286, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 2.500, 2168.286, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.029, 169.437, 7.429, 2.690, -0.683, 0.939, -0.000, 1.162, 2.500, 2168.286, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -367.738, 209.456, 7.428, -0.495, 3.422, -1.754, -0.000, 3.846, 2.600, 2168.386, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 2.600, 2168.386, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.176, 169.571, 7.428, 2.654, -2.044, 1.734, -0.000, 2.681, 2.600, 2168.386, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -367.340, 209.271, 7.428, -0.477, 4.412, -1.919, -0.000, 4.812, 2.700, 2168.486, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 2.700, 2168.486, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.461, 169.746, 7.428, 2.645, -3.416, 1.758, -0.000, 3.842, 2.700, 2168.486, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -366.868, 209.048, 7.428, -0.466, 4.980, -2.366, 0.002, 5.513, 2.800, 2168.586, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 2.800, 2168.586, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.859, 169.927, 7.428, 2.667, -4.432, 1.830, -0.000, 4.795, 2.800, 2168.586, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -366.352, 208.797, 7.429, -0.461, 5.288, -2.553, -0.000, 5.872, 2.900, 2168.686, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 2.900, 2168.686, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -280.333, 170.142, 7.428, 2.682, -5.005, 2.288, 0.002, 5.503, 2.900, 2168.686, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -365.819, 208.542, 7.429, -0.456, 5.335, -2.519, -0.000, 5.900, 3.000, 2168.786, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 3.000, 2168.786, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -280.851, 170.386, 7.429, 2.688, -5.318, 2.480, -0.000, 5.868, 3.000, 2168.786, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -365.294, 208.294, 7.429, -0.450, 5.185, -2.405, -0.000, 5.715, 3.100, 2168.886, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 3.100, 2168.886, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -281.386, 170.636, 7.429, 2.694, -5.360, 2.470, -0.000, 5.901, 3.100, 2168.886, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -364.789, 208.060, 7.429, -0.445, 4.954, -2.270, -0.000, 5.449, 3.200, 2168.986, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 3.200, 2168.986, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -281.914, 170.879, 7.429, 2.699, -5.201, 2.381, -0.000, 5.720, 3.200, 2168.986, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -364.309, 207.836, 7.430, -0.443, 4.675, -2.241, -0.000, 5.184, 3.300, 2169.086, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 3.300, 2169.086, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -282.416, 171.119, 7.429, 2.697, -4.901, 2.382, -0.000, 5.450, 3.300, 2169.086, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -363.854, 207.615, 7.430, -0.446, 4.463, -2.197, -0.006, 4.975, 3.400, 2169.186, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 3.400, 2169.186, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -282.892, 171.352, 7.430, 2.694, -4.639, 2.298, -0.000, 5.177, 3.400, 2169.186, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -363.414, 207.400, 7.429, -0.448, 4.360, -2.100, -0.001, 4.839, 3.500, 2169.286, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 3.500, 2169.286, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -283.345, 171.576, 7.430, 2.690, -4.443, 2.214, -0.005, 4.964, 3.500, 2169.286, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -362.981, 207.193, 7.429, -0.447, 4.309, -2.048, 0.000, 4.771, 3.600, 2169.386, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 3.600, 2169.386, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -283.781, 171.795, 7.429, 2.686, -4.292, 2.209, -0.000, 4.827, 3.600, 2169.386, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -362.551, 206.988, 7.429, -0.447, 4.283, -2.060, 0.000, 4.753, 3.700, 2169.486, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 3.700, 2169.486, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -284.207, 172.014, 7.429, 2.680, -4.220, 2.206, 0.000, 4.762, 3.700, 2169.486, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -362.123, 206.782, 7.429, -0.448, 4.288, -2.074, 0.000, 4.763, 3.800, 2169.586, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 3.800, 2169.586, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -284.630, 172.231, 7.429, 2.677, -4.240, 2.132, 0.000, 4.746, 3.800, 2169.586, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -361.695, 206.572, 7.429, -0.450, 4.255, -2.143, 0.000, 4.764, 3.900, 2169.686, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 3.900, 2169.686, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -285.055, 172.442, 7.429, 2.678, -4.269, 2.105, 0.000, 4.760, 3.900, 2169.686, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -361.270, 206.357, 7.429, -0.456, 4.231, -2.173, 0.000, 4.756, 4.000, 2169.786, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 4.000, 2169.786, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -285.482, 172.654, 7.429, 2.678, -4.244, 2.159, 0.000, 4.762, 4.000, 2169.786, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -360.846, 206.143, 7.429, -0.459, 4.253, -2.110, 0.000, 4.748, 4.100, 2169.886, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 4.100, 2169.886, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -285.905, 172.871, 7.429, 2.675, -4.222, 2.185, 0.000, 4.754, 4.100, 2169.886, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -360.420, 205.934, 7.429, -0.458, 4.261, -2.076, 0.000, 4.740, 4.200, 2169.986, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 4.200, 2169.986, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -286.327, 173.089, 7.429, 2.672, -4.216, 2.181, 0.000, 4.747, 4.200, 2169.986, 0.000
