lanelet_id, bound, x, y, yaw
113, rightBound, -254.80288, -67.858231, 3.978990 
113, rightBound, -255.17486, -68.193406, 3.978361 
113, rightBound, -255.54979, -68.531667, 3.977105 
113, rightBound, -255.92429, -68.870394, 3.975853 
113, rightBound, -256.29836, -69.209585, 3.974624 
113, rightBound, -256.67202, -69.549242, 3.973386 
113, rightBound, -257.04526, -69.889362, 3.972134 
113, rightBound, -257.41807, -70.229945, 3.970895 
113, rightBound, -257.79046, -70.570992, 3.969645 
113, rightBound, -258.16242, -70.912501, 3.968409 
113, rightBound, -258.53396, -71.254472, 3.967160 
113, rightBound, -258.90507, -71.596904, 3.965924 
113, rightBound, -259.27576, -71.939798, 3.964692 
113, rightBound, -259.64603, -72.283151, 3.963430 
113, rightBound, -260.01586, -72.626965, 3.962199 
113, rightBound, -260.38527, -72.971237, 3.960952 
113, rightBound, -260.75425, -73.315969, 3.959710 
113, rightBound, -261.12280, -73.661158, 3.958464 
113, rightBound, -261.49092, -74.006806, 3.957223 
113, rightBound, -261.85861, -74.352910, 3.955994 
113, rightBound, -262.22588, -74.699471, 3.954739 
113, rightBound, -262.59271, -75.046488, 3.953498 
113, rightBound, -262.95911, -75.393961, 3.952244 
113, rightBound, -263.32507, -75.741889, 3.951020 
113, rightBound, -263.69061, -76.090271, 3.949768 
113, rightBound, -264.05571, -76.439107, 3.948529 
113, rightBound, -264.42038, -76.788397, 3.947280 
113, rightBound, -264.78461, -77.138139, 3.946045 
113, rightBound, -265.14841, -77.488333, 3.944808 
113, rightBound, -265.51178, -77.838980, 3.943548 
113, rightBound, -265.87470, -78.190077, 3.942312 
113, rightBound, -266.23719, -78.541626, 3.941081 
113, rightBound, -266.59925, -78.893624, 3.939821 
113, rightBound, -266.96086, -79.246072, 3.938590 
113, rightBound, -267.32204, -79.598969, 3.937345 
113, rightBound, -267.68278, -79.952315, 3.936101 
113, rightBound, -268.04308, -80.306109, 3.934859 
113, rightBound, -268.40294, -80.660350, 3.933617 
113, rightBound, -268.76236, -81.015038, 3.932376 
113, rightBound, -269.12134, -81.370172, 3.931136 
113, rightBound, -269.47988, -81.725752, 3.929883 
113, rightBound, -269.83797, -82.081777, 3.928643 
113, rightBound, -270.19562, -82.438247, 3.927405 
113, rightBound, -270.55283, -82.795161, 3.926169 
113, rightBound, -270.90960, -83.152518, 3.924917 
113, rightBound, -271.26592, -83.510319, 3.923682 
113, rightBound, -271.62180, -83.868562, 3.922433 
113, rightBound, -271.97723, -84.227247, 3.921184 
113, rightBound, -272.33221, -84.586374, 3.919951 
113, rightBound, -272.68675, -84.945941, 3.918705 
113, rightBound, -273.04084, -85.305948, 3.917459 
113, rightBound, -273.39448, -85.666395, 3.916226 
113, rightBound, -273.74768, -86.027282, 3.914984 
113, rightBound, -274.10043, -86.388606, 3.913762 
113, rightBound, -274.45214, -86.749747, 3.913347 
113, rightBound, -274.80126, -87.108526, 3.913361 
113, rightBound, -275.15039, -87.467305, 3.913363 
113, rightBound, -275.49952, -87.826083, 3.913361 
113, rightBound, -275.84865, -88.184862, 3.913361 
113, rightBound, -276.19778, -88.543641, 3.913632 
113, rightBound, -276.54517, -88.900439, 3.914611 
113, rightBound, -276.89230, -89.256272, 3.915618 
113, rightBound, -277.23979, -89.611757, 3.916610 
113, rightBound, -277.58763, -89.966895, 3.917618 
113, rightBound, -277.93583, -90.321684, 3.918613 
113, rightBound, -278.28438, -90.676124, 3.919621 
113, rightBound, -278.63329, -91.030215, 3.920617 
113, rightBound, -278.98255, -91.383956, 3.921611 
113, rightBound, -279.33216, -91.737348, 3.922622 
113, rightBound, -279.68213, -92.090389, 3.923618 
113, rightBound, -280.03245, -92.443080, 3.924630 
113, rightBound, -280.38313, -92.795420, 3.925628 
113, rightBound, -280.73416, -93.147408, 3.926625 
113, rightBound, -281.08554, -93.499045, 3.927624 
113, rightBound, -281.43727, -93.850330, 3.928622 
113, rightBound, -281.78935, -94.201263, 3.929638 
113, rightBound, -282.14179, -94.551842, 3.930622 
113, rightBound, -282.49457, -94.902069, 3.931636 
113, rightBound, -282.84771, -95.251943, 3.932638 
113, rightBound, -283.20120, -95.601463, 3.933627 
113, rightBound, -283.55503, -95.950628, 3.934642 
113, rightBound, -283.90922, -96.299439, 3.935629 
113, rightBound, -284.26375, -96.647896, 3.936634 
113, rightBound, -284.61863, -96.995997, 3.937651 
113, rightBound, -284.97387, -97.343743, 3.938627 
113, rightBound, -285.32944, -97.691133, 3.939647 
113, rightBound, -285.68537, -98.038166, 3.940649 
113, rightBound, -286.04165, -98.384844, 3.941643 
113, rightBound, -286.39827, -98.731164, 3.942634 
113, rightBound, -286.75523, -99.077127, 3.943654 
113, rightBound, -287.11255, -99.422733, 3.944649 
113, rightBound, -287.47021, -99.767980, 3.945640 
113, rightBound, -287.82821, -100.11287, 3.946650 
113, rightBound, -288.18656, -100.45740, 3.947660 
113, rightBound, -288.54526, -100.80157, 3.948656 
113, rightBound, -288.90430, -101.14538, 3.949638 
113, rightBound, -289.26368, -101.48884, 3.950662 
113, rightBound, -289.62341, -101.83193, 3.951659 
113, rightBound, -289.98348, -102.17466, 3.952669 
113, rightBound, -290.34390, -102.51703, 3.953651 
113, rightBound, -290.70465, -102.85904, 3.954661 
113, rightBound, -291.06575, -103.20069, 3.955340 
113, rightBound, -291.42913, -103.54403, 3.955343 
113, rightBound, -291.79301, -103.88784, 3.955371 
113, rightBound, -292.15690, -104.23164, 3.955343 
113, rightBound, -292.52078, -104.57545, 3.955358 
113, rightBound, -292.88466, -104.91925, 3.955357 
113, rightBound, -293.24855, -105.26306, 3.955358 
113, rightBound, -293.61243, -105.60686, 3.955358 
113, rightBound, -293.97631, -105.95066, 3.955357 
113, rightBound, -294.34020, -106.29447, 3.955358 
113, rightBound, -294.70408, -106.63827, 3.955357 
113, rightBound, -295.06797, -106.98208, 3.955358 
113, rightBound, -295.43185, -107.32588, 3.955343 
113, rightBound, -295.79573, -107.66969, 3.955371 
113, rightBound, -296.15962, -108.01349, 3.955343 
113, rightBound, -296.52350, -108.35730, 3.955358 
113, rightBound, -296.88738, -108.70110, 3.955371 
113, rightBound, -297.25127, -109.04490, 3.955343 
113, rightBound, -297.61515, -109.38871, 3.955358 
113, rightBound, -297.97903, -109.73251, 3.955357 
113, rightBound, -298.34292, -110.07632, 3.955358 
113, rightBound, -298.70680, -110.42012, 3.955357 
113, rightBound, -299.07069, -110.76393, 3.955358 
113, rightBound, -299.43457, -111.10773, 3.955358 
113, rightBound, -299.79845, -111.45153, 3.955357 
113, rightBound, -300.16234, -111.79534, 3.955358 
113, rightBound, -300.52622, -112.13914, 3.955343 
113, rightBound, -300.89010, -112.48295, 3.955343 
108, leftBound, -298.83734, -127.76102, -0.758670 
108, leftBound, -298.86974, -127.72684, -0.758824 
108, leftBound, -298.90215, -127.69266, -0.758704 
108, leftBound, -299.30313, -127.26968, -0.758704 
108, leftBound, -299.70411, -126.84670, -0.758716 
108, leftBound, -300.10509, -126.42373, -0.758692 
108, leftBound, -300.50606, -126.00075, -0.758715 
108, leftBound, -300.90720, -125.57761, -0.786514 
108, leftBound, -301.27954, -125.20610, -0.873899 
108, leftBound, -301.68285, -124.86853, -0.963254 
108, leftBound, -302.11467, -124.56830, -1.052650 
108, leftBound, -302.57157, -124.30782, -1.142010 
108, leftBound, -303.04990, -124.08915, -1.231374 
108, leftBound, -303.54584, -123.91404, -1.320754 
108, leftBound, -304.05542, -123.78390, -1.410124 
108, leftBound, -304.57458, -123.69976, -1.499493 
108, leftBound, -305.09919, -123.66229, 4.694858 
108, leftBound, -305.62505, -123.67151, 4.606534 
108, leftBound, -306.14805, -123.72708, 4.518223 
108, leftBound, -306.66411, -123.82856, 4.429911 
108, leftBound, -307.16921, -123.97516, 4.341610 
108, leftBound, -307.65941, -124.16573, 4.253265 
108, leftBound, -308.13089, -124.39881, 4.164982 
108, leftBound, -308.57998, -124.67255, 4.076649 
108, leftBound, -309.00317, -124.98484, 3.990319 
108, leftBound, -309.39759, -125.33222, 3.965544 
108, leftBound, -309.79110, -125.69650, 3.970850 
108, leftBound, -310.18654, -126.05869, 3.976183 
108, leftBound, -310.58390, -126.41876, 3.981517 
108, leftBound, -310.98318, -126.77671, 3.986854 
108, leftBound, -311.38436, -127.13252, 1.453394 
108, rightBound, -296.29730, -125.35308, -0.758670 
108, rightBound, -296.32970, -125.31890, -0.758824 
108, rightBound, -296.36211, -125.28472, -0.758692 
108, rightBound, -296.76308, -124.86174, -0.758704 
108, rightBound, -297.16406, -124.43876, -0.758716 
108, rightBound, -297.56504, -124.01579, -0.758704 
108, rightBound, -297.96602, -123.59281, -0.758715 
108, rightBound, -298.36716, -123.16967, -0.788885 
108, rightBound, -298.91543, -122.62521, -0.873902 
108, rightBound, -299.55853, -122.08694, -0.963264 
108, rightBound, -300.24710, -121.60821, -1.052638 
108, rightBound, -300.97565, -121.19285, -1.142005 
108, rightBound, -301.73836, -120.84417, -1.231383 
108, rightBound, -302.52915, -120.56496, -1.320748 
108, rightBound, -303.34170, -120.35744, -1.410131 
108, rightBound, -304.16953, -120.22328, -1.499488 
108, rightBound, -305.00602, -120.16353, 4.694854 
108, rightBound, -305.84083, -120.17817, 4.606545 
108, rightBound, -306.67111, -120.26638, 4.518223 
108, rightBound, -307.49036, -120.42748, 4.429909 
108, rightBound, -308.29221, -120.66021, 4.341595 
108, rightBound, -309.07042, -120.96276, 4.253283 
108, rightBound, -309.81890, -121.33276, 4.164963 
108, rightBound, -310.53183, -121.76734, 4.076651 
108, rightBound, -311.20366, -122.26311, 3.992670 
108, rightBound, -311.78213, -122.77018, 3.965527 
108, rightBound, -312.16194, -123.12179, 3.970832 
108, rightBound, -312.54361, -123.47138, 3.976193 
108, rightBound, -312.92715, -123.81892, 3.981528 
108, rightBound, -313.31254, -124.16441, 3.986852 
108, rightBound, -313.69976, -124.50784, 3.986852 
101, leftBound, -311.38442, -127.13257, 0.858978 
101, leftBound, -310.99485, -126.79649, 0.913199 
101, leftBound, -310.58767, -126.48204, 0.971753 
101, leftBound, -310.16279, -126.19196, 1.030280 
101, leftBound, -309.72167, -125.92723, 1.088850 
101, leftBound, -309.26580, -125.68877, 1.147407 
101, leftBound, -308.79676, -125.47740, 1.205974 
101, leftBound, -308.31616, -125.29385, 1.264512 
101, leftBound, -307.82564, -125.13873, 1.323064 
101, leftBound, -307.32688, -125.01258, 1.381608 
101, leftBound, -306.82160, -124.91583, 1.440173 
101, leftBound, -306.31152, -124.84882, 1.498737 
101, leftBound, -305.79839, -124.81178, 1.557287 
101, leftBound, -305.28397, -124.80483, 1.615829 
101, leftBound, -304.77003, -124.82799, 1.674331 
101, leftBound, -304.25832, -124.88116, 1.732817 
101, leftBound, -303.75059, -124.96415, 1.791314 
101, leftBound, -303.24859, -125.07668, 1.849796 
101, leftBound, -302.75402, -125.21836, 1.908308 
101, leftBound, -302.26858, -125.38872, 1.966781 
101, leftBound, -301.79392, -125.58716, 2.025264 
101, leftBound, -301.33168, -125.81300, 2.083778 
101, leftBound, -300.88343, -126.06549, 2.142253 
101, leftBound, -300.45071, -126.34374, 2.200749 
101, leftBound, -300.03500, -126.64681, 2.259241 
101, leftBound, -299.63771, -126.97367, 2.317742 
101, leftBound, -299.26021, -127.32320, 2.371863 
101, leftBound, -298.90215, -127.69266, 2.382769 
101, leftBound, -298.86974, -127.72684, 2.382923 
101, leftBound, -298.83734, -127.76102, 4.519706 
101, rightBound, -309.06904, -129.75726, 0.856738 
101, rightBound, -308.77539, -129.50278, 0.913210 
101, rightBound, -308.53039, -129.31358, 0.971728 
101, rightBound, -308.27474, -129.13903, 1.030316 
101, rightBound, -308.00931, -128.97975, 1.088843 
101, rightBound, -307.73502, -128.83627, 1.147380 
101, rightBound, -307.45280, -128.70908, 1.205984 
101, rightBound, -307.16362, -128.59864, 1.264502 
101, rightBound, -306.86847, -128.50530, 1.323075 
101, rightBound, -306.56837, -128.42940, 1.381624 
101, rightBound, -306.26434, -128.37119, 1.440175 
101, rightBound, -305.95742, -128.33087, 1.498727 
101, rightBound, -305.64867, -128.30858, 1.557261 
101, rightBound, -305.33914, -128.30439, 1.615860 
101, rightBound, -305.02979, -128.31834, 1.674316 
101, rightBound, -304.72168, -128.35035, 1.732814 
101, rightBound, -304.41596, -128.40032, 1.791321 
101, rightBound, -304.11369, -128.46808, 1.849792 
101, rightBound, -303.81589, -128.55339, 1.908309 
101, rightBound, -303.52359, -128.65597, 1.966769 
101, rightBound, -303.23779, -128.77545, 2.025277 
101, rightBound, -302.95946, -128.91144, 2.083780 
101, rightBound, -302.68956, -129.06347, 2.142252 
101, rightBound, -302.42901, -129.23101, 2.200739 
101, rightBound, -302.17869, -129.41350, 2.259260 
101, rightBound, -301.93947, -129.61032, 2.317721 
101, rightBound, -301.71217, -129.82077, 2.374108 
101, rightBound, -301.44219, -130.10060, 2.382923 
101, rightBound, -301.40979, -130.13478, 2.382769 
101, rightBound, -301.37738, -130.16896, 2.382769 
115, leftBound, -298.48642, -115.02702, 3.955356 
115, leftBound, -298.85087, -115.37136, 3.955369 
115, leftBound, -299.21533, -115.71570, 3.955341 
115, leftBound, -299.57978, -116.06005, 3.955356 
115, leftBound, -299.94423, -116.40439, 3.955369 
115, leftBound, -300.30869, -116.74873, 3.955341 
115, leftBound, -300.67314, -117.09308, 3.955361 
115, leftBound, -301.05238, -117.45139, 3.955361 
115, leftBound, -301.43162, -117.80970, 3.955347 
115, leftBound, -301.81086, -118.16802, 3.955361 
115, leftBound, -302.19010, -118.52633, 3.955361 
115, leftBound, -302.56934, -118.88464, 3.955347 
115, leftBound, -302.94858, -119.24296, 3.955361 
115, leftBound, -303.32782, -119.60127, 3.955361 
115, leftBound, -303.70706, -119.95958, 3.955361 
115, leftBound, -304.08630, -120.31789, 3.955347 
115, leftBound, -304.46554, -120.67621, 3.955361 
115, leftBound, -304.84478, -121.03452, 3.955361 
115, leftBound, -305.22402, -121.39283, 3.955347 
115, leftBound, -305.60326, -121.75115, 3.955361 
115, leftBound, -305.98250, -122.10946, 3.955361 
115, leftBound, -306.36174, -122.46777, 3.955347 
115, leftBound, -306.74098, -122.82609, 3.955361 
115, leftBound, -307.12022, -123.18440, 3.955361 
115, leftBound, -307.49946, -123.54271, 3.955347 
115, leftBound, -307.87870, -123.90103, 3.955361 
115, leftBound, -308.25794, -124.25934, 3.955361 
115, leftBound, -308.63718, -124.61765, 3.955863 
115, leftBound, -309.01660, -124.97577, 3.960256 
115, leftBound, -309.39759, -125.33222, 3.965544 
115, leftBound, -309.79110, -125.69650, 3.970850 
115, leftBound, -310.18654, -126.05869, 3.976183 
115, leftBound, -310.58390, -126.41876, 3.981517 
115, leftBound, -310.98318, -126.77671, 3.986854 
115, leftBound, -311.38436, -127.13252, 0.621617 
115, rightBound, -300.89010, -112.48295, 3.955369 
115, rightBound, -301.25456, -112.82729, 3.955356 
115, rightBound, -301.61901, -113.17163, 3.955355 
115, rightBound, -301.98347, -113.51598, 3.955356 
115, rightBound, -302.34792, -113.86032, 3.955356 
115, rightBound, -302.71237, -114.20466, 3.955355 
115, rightBound, -303.07683, -114.54901, 3.955361 
115, rightBound, -303.45607, -114.90732, 3.955361 
115, rightBound, -303.83531, -115.26563, 3.955347 
115, rightBound, -304.21455, -115.62395, 3.955361 
115, rightBound, -304.59379, -115.98226, 3.955361 
115, rightBound, -304.97303, -116.34057, 3.955347 
115, rightBound, -305.35227, -116.69889, 3.955361 
115, rightBound, -305.73151, -117.05720, 3.955361 
115, rightBound, -306.11075, -117.41551, 3.955361 
115, rightBound, -306.48999, -117.77382, 3.955347 
115, rightBound, -306.86923, -118.13214, 3.955361 
115, rightBound, -307.24847, -118.49045, 3.955361 
115, rightBound, -307.62771, -118.84876, 3.955334 
115, rightBound, -308.00694, -119.20708, 3.955361 
115, rightBound, -308.38618, -119.56539, 3.955361 
115, rightBound, -308.76542, -119.92370, 3.955347 
115, rightBound, -309.14466, -120.28202, 3.955361 
115, rightBound, -309.52390, -120.64033, 3.955361 
115, rightBound, -309.90314, -120.99864, 3.955347 
115, rightBound, -310.28238, -121.35696, 3.955361 
115, rightBound, -310.66162, -121.71527, 3.955361 
115, rightBound, -311.04086, -122.07358, 3.955864 
115, rightBound, -311.41439, -122.42614, 3.960275 
115, rightBound, -311.78213, -122.77018, 3.965527 
115, rightBound, -312.16194, -123.12179, 3.970832 
115, rightBound, -312.54361, -123.47138, 3.976193 
115, rightBound, -312.92715, -123.81892, 3.981528 
115, rightBound, -313.31254, -124.16441, 3.986852 
115, rightBound, -313.69976, -124.50784, 3.986852 
111, leftBound, -311.38436, -127.13252, 0.845261 
111, leftBound, -310.98318, -126.77671, 0.839925 
111, leftBound, -310.58390, -126.41876, 0.834591 
111, leftBound, -310.18654, -126.05869, 0.829257 
111, leftBound, -309.79110, -125.69650, 0.823952 
111, leftBound, -309.39759, -125.33222, 0.818663 
111, leftBound, -309.01660, -124.97577, 0.814270 
111, leftBound, -308.63718, -124.61765, 0.813768 
111, leftBound, -308.25794, -124.25934, 0.813768 
111, leftBound, -307.87870, -123.90103, 0.813754 
111, leftBound, -307.49946, -123.54271, 0.813768 
111, leftBound, -307.12022, -123.18440, 0.813768 
111, leftBound, -306.74098, -122.82609, 0.813754 
111, leftBound, -306.36174, -122.46777, 0.813768 
111, leftBound, -305.98250, -122.10946, 0.813768 
111, leftBound, -305.60326, -121.75115, 0.813754 
111, leftBound, -305.22402, -121.39283, 0.813768 
111, leftBound, -304.84478, -121.03452, 0.813768 
111, leftBound, -304.46554, -120.67621, 0.813754 
111, leftBound, -304.08630, -120.31789, 0.813768 
111, leftBound, -303.70706, -119.95958, 0.813768 
111, leftBound, -303.32782, -119.60127, 0.813768 
111, leftBound, -302.94858, -119.24296, 0.813754 
111, leftBound, -302.56934, -118.88464, 0.813768 
111, leftBound, -302.19010, -118.52633, 0.813768 
111, leftBound, -301.81086, -118.16802, 0.813754 
111, leftBound, -301.43162, -117.80970, 0.813768 
111, leftBound, -301.05238, -117.45139, 0.813768 
111, leftBound, -300.67314, -117.09308, 0.813748 
111, leftBound, -300.30869, -116.74873, 0.813777 
111, leftBound, -299.94423, -116.40439, 0.813763 
111, leftBound, -299.57978, -116.06005, 0.813748 
111, leftBound, -299.21533, -115.71570, 0.813777 
111, leftBound, -298.85087, -115.37136, 0.813763 
111, leftBound, -298.48642, -115.02702, 3.764579 
111, rightBound, -309.06897, -129.75720, 0.845249 
111, rightBound, -308.65383, -129.38900, 0.839940 
111, rightBound, -308.24065, -129.01860, 0.834594 
111, rightBound, -307.82946, -128.64600, 0.829261 
111, rightBound, -307.42026, -128.27121, 0.823943 
111, rightBound, -307.01306, -127.89425, 0.818671 
111, rightBound, -306.61881, -127.52540, 0.814282 
111, rightBound, -306.23349, -127.16172, 0.813768 
111, rightBound, -305.85425, -126.80341, 0.813754 
111, rightBound, -305.47501, -126.44509, 0.813768 
111, rightBound, -305.09577, -126.08678, 0.813768 
111, rightBound, -304.71653, -125.72847, 0.813768 
111, rightBound, -304.33729, -125.37016, 0.813754 
111, rightBound, -303.95805, -125.01184, 0.813768 
111, rightBound, -303.57881, -124.65353, 0.813768 
111, rightBound, -303.19957, -124.29522, 0.813754 
111, rightBound, -302.82033, -123.93690, 0.813768 
111, rightBound, -302.44109, -123.57859, 0.813768 
111, rightBound, -302.06185, -123.22028, 0.813754 
111, rightBound, -301.68261, -122.86196, 0.813768 
111, rightBound, -301.30337, -122.50365, 0.813768 
111, rightBound, -300.92413, -122.14534, 0.813754 
111, rightBound, -300.54489, -121.78702, 0.813768 
111, rightBound, -300.16565, -121.42871, 0.813768 
111, rightBound, -299.78641, -121.07040, 0.813768 
111, rightBound, -299.40717, -120.71209, 0.813754 
111, rightBound, -299.02793, -120.35377, 0.813768 
111, rightBound, -298.64869, -119.99546, 0.813768 
111, rightBound, -298.26945, -119.63715, 0.813748 
111, rightBound, -297.90500, -119.29280, 0.813763 
111, rightBound, -297.54055, -118.94846, 0.813777 
111, rightBound, -297.17609, -118.60412, 0.813748 
111, rightBound, -296.81164, -118.25977, 0.813763 
111, rightBound, -296.44719, -117.91543, 0.813777 
111, rightBound, -296.08273, -117.57109, 0.813777 
102, leftBound, -298.48642, -115.02702, 3.955356 
102, leftBound, -298.85087, -115.37136, 3.955369 
102, leftBound, -299.21533, -115.71570, 3.955341 
102, leftBound, -299.57978, -116.06005, 3.955356 
102, leftBound, -299.94423, -116.40439, 3.955369 
102, leftBound, -300.30869, -116.74873, 3.955348 
102, leftBound, -300.67360, -117.09351, 3.926238 
102, leftBound, -301.04535, -117.46582, 3.838626 
102, leftBound, -301.38308, -117.86921, 3.749355 
102, leftBound, -301.68350, -118.30110, 3.660088 
102, leftBound, -301.94422, -118.75805, 3.570806 
102, leftBound, -302.16316, -119.23643, 3.481539 
102, leftBound, -302.33858, -119.73242, 3.392279 
102, leftBound, -302.46909, -120.24208, 3.303004 
102, leftBound, -302.55364, -120.76134, 3.213732 
102, leftBound, -302.59156, -121.28608, 3.124466 
102, leftBound, -302.58255, -121.81210, 3.035196 
102, leftBound, -302.52668, -122.33523, 2.945934 
102, leftBound, -302.42440, -122.85129, 2.856648 
102, leftBound, -302.27651, -123.35618, 2.767397 
102, leftBound, -302.08421, -123.84587, 2.678115 
102, leftBound, -301.84901, -124.31647, 2.588844 
102, leftBound, -301.57279, -124.76423, 2.499586 
102, leftBound, -301.25776, -125.18558, 2.411958 
102, leftBound, -300.90704, -125.57777, 2.382888 
102, leftBound, -300.50606, -126.00075, 2.382901 
102, leftBound, -300.10509, -126.42373, 2.382877 
102, leftBound, -299.70411, -126.84670, 2.382888 
102, leftBound, -299.30313, -127.26968, 2.382888 
102, leftBound, -298.90215, -127.69266, 2.382769 
102, leftBound, -298.86974, -127.72684, 2.382923 
102, leftBound, -298.83734, -127.76102, -0.133560 
102, rightBound, -300.89010, -112.48295, 3.955369 
102, rightBound, -301.25456, -112.82729, 3.955356 
102, rightBound, -301.61901, -113.17163, 3.955355 
102, rightBound, -301.98347, -113.51598, 3.955356 
102, rightBound, -302.34792, -113.86032, 3.955356 
102, rightBound, -302.71237, -114.20466, 3.955348 
102, rightBound, -303.07728, -114.54944, 3.924002 
102, rightBound, -303.62606, -115.10151, 3.838618 
102, rightBound, -304.16429, -115.74439, 3.749348 
102, rightBound, -304.64306, -116.43269, 3.660089 
102, rightBound, -305.05857, -117.16093, 3.570814 
102, rightBound, -305.40750, -117.92332, 3.481542 
102, rightBound, -305.68707, -118.71378, 3.392279 
102, rightBound, -305.89506, -119.52601, 3.302994 
102, rightBound, -306.02980, -120.35356, 3.213741 
102, rightBound, -306.09024, -121.18982, 3.124465 
102, rightBound, -306.07588, -122.02813, 3.035195 
102, rightBound, -305.98684, -122.86183, 2.945926 
102, rightBound, -305.82383, -123.68427, 2.856661 
102, rightBound, -305.58815, -124.48891, 2.767385 
102, rightBound, -305.28167, -125.26933, 2.678121 
102, rightBound, -304.90684, -126.01932, 2.588847 
102, rightBound, -304.46664, -126.73290, 2.499575 
102, rightBound, -303.96457, -127.40440, 2.414220 
102, rightBound, -303.44709, -127.98571, 2.382888 
102, rightBound, -303.04611, -128.40869, 2.382888 
102, rightBound, -302.64513, -128.83167, 2.382888 
102, rightBound, -302.24415, -129.25465, 2.382877 
102, rightBound, -301.84317, -129.67762, 2.382888 
102, rightBound, -301.44219, -130.10060, 2.382923 
102, rightBound, -301.40979, -130.13478, 2.382769 
102, rightBound, -301.37738, -130.16896, 2.382769 
109, leftBound, -298.83758, -127.76077, -0.744622 
109, leftBound, -299.18166, -127.38742, -0.689790 
109, leftBound, -299.50474, -126.99580, -0.632420 
109, leftBound, -299.80484, -126.58629, -0.575017 
109, leftBound, -300.08095, -126.16024, -0.517636 
109, leftBound, -300.33217, -125.71906, -0.460239 
109, leftBound, -300.55767, -125.26419, -0.402856 
109, leftBound, -300.75671, -124.79714, -0.345466 
109, leftBound, -300.92863, -124.31945, -0.288091 
109, leftBound, -301.07288, -123.83267, -0.230685 
109, leftBound, -301.18896, -123.33843, -0.173312 
109, leftBound, -301.27651, -122.83834, -0.115921 
109, leftBound, -301.33523, -122.33406, -0.058533 
109, leftBound, -301.36493, -121.82723, -0.001142 
109, leftBound, -301.36551, -121.31954, 0.056245 
109, leftBound, -301.33697, -120.81265, 0.113620 
109, leftBound, -301.27941, -120.30823, 0.171032 
109, leftBound, -301.19300, -119.80794, 0.228396 
109, leftBound, -301.07805, -119.31343, 0.285797 
109, leftBound, -300.93492, -118.82633, 0.343179 
109, leftBound, -300.76409, -118.34824, 0.400570 
109, leftBound, -300.56612, -117.88074, 0.457957 
109, leftBound, -300.34166, -117.42536, 0.515342 
109, leftBound, -300.09145, -116.98360, 0.572722 
109, leftBound, -299.81632, -116.55692, 0.630134 
109, leftBound, -299.51716, -116.14673, 0.687483 
109, leftBound, -299.19498, -115.75436, 0.744913 
109, leftBound, -298.85081, -115.38113, 0.799702 
109, leftBound, -298.48670, -115.02729, 2.932672 
109, rightBound, -296.29754, -125.35283, -0.746909 
109, rightBound, -296.54685, -125.08355, -0.689811 
109, rightBound, -296.74214, -124.84684, -0.632414 
109, rightBound, -296.92352, -124.59933, -0.575015 
109, rightBound, -297.09041, -124.34181, -0.517626 
109, rightBound, -297.24225, -124.07515, -0.460237 
109, rightBound, -297.37855, -123.80021, -0.402868 
109, rightBound, -297.49886, -123.51791, -0.345486 
109, rightBound, -297.60278, -123.22918, -0.288067 
109, rightBound, -297.68996, -122.93496, -0.230712 
109, rightBound, -297.76013, -122.63623, -0.173287 
109, rightBound, -297.81304, -122.33396, -0.115944 
109, rightBound, -297.84854, -122.02915, -0.058528 
109, rightBound, -297.86649, -121.72281, -0.001141 
109, rightBound, -297.86684, -121.41595, 0.056243 
109, rightBound, -297.84959, -121.10957, 0.113648 
109, rightBound, -297.81479, -120.80468, 0.171004 
109, rightBound, -297.76257, -120.50229, 0.228404 
109, rightBound, -297.69309, -120.20340, 0.285788 
109, rightBound, -297.60658, -119.90898, 0.343197 
109, rightBound, -297.50332, -119.62001, 0.400574 
109, rightBound, -297.38366, -119.33744, 0.457949 
109, rightBound, -297.24799, -119.06219, 0.515334 
109, rightBound, -297.09676, -118.79518, 0.572728 
109, rightBound, -296.93046, -118.53728, 0.630133 
109, rightBound, -296.74964, -118.28935, 0.687495 
109, rightBound, -296.55490, -118.05219, 0.744900 
109, rightBound, -296.34688, -117.82660, 0.802002 
109, rightBound, -296.08302, -117.57136, 0.802002 
106, leftBound, -287.03268, -173.66778, 1.111963 
106, leftBound, -286.56875, -173.43860, 1.111971 
106, leftBound, -286.10483, -173.20943, 1.111963 
106, leftBound, -285.64090, -172.98025, 1.111971 
106, leftBound, -285.17698, -172.75108, 1.111954 
106, leftBound, -284.71306, -172.52190, 1.111980 
106, leftBound, -284.24913, -172.29273, 1.082510 
106, leftBound, -283.80571, -172.05719, 0.998402 
106, leftBound, -283.38462, -171.78586, 0.913122 
106, leftBound, -282.98816, -171.47964, 0.827842 
106, leftBound, -282.61923, -171.14077, 0.742559 
106, leftBound, -282.28050, -170.77170, 0.657303 
106, leftBound, -281.97443, -170.37513, 0.572007 
106, leftBound, -281.70326, -169.95393, 0.486754 
106, leftBound, -281.46894, -169.51117, 0.401482 
106, leftBound, -281.27318, -169.05006, 0.316189 
106, leftBound, -281.11741, -168.57394, 0.230918 
106, leftBound, -281.00276, -168.08630, 0.145640 
106, leftBound, -280.93006, -167.59066, 0.060362 
106, leftBound, -280.89984, -167.09062, -0.024915 
106, leftBound, -280.91232, -166.58983, -0.110177 
106, leftBound, -280.96740, -166.09193, -0.195454 
106, leftBound, -281.06469, -165.60052, -0.280732 
106, leftBound, -281.20348, -165.11919, -0.366016 
